date,Steps,is_holiday,day_of_week,is_weekend,month,day_in_month
2020-08-26,909,False,2,False,8,26
2020-08-27,1660,False,3,False,8,27
2020-08-28,8261,False,4,False,8,28
2020-08-29,9159,False,5,True,8,29
2020-08-30,2749,False,6,True,8,30
2020-08-31,190,False,0,False,8,31
2020-09-01,536,False,1,False,9,1
2020-09-02,329,False,2,False,9,2
2020-09-03,1054,False,3,False,9,3
2020-09-04,12657,False,4,False,9,4
2020-09-05,40702,False,5,True,9,5
2020-09-06,3825,False,6,True,9,6
2020-09-07,5577,False,0,False,9,7
2020-09-08,7064,False,1,False,9,8
2020-09-09,5094,False,2,False,9,9
2020-09-10,1059,False,3,False,9,10
2020-09-11,7468,False,4,False,9,11
2020-09-12,20493,False,5,True,9,12
2020-09-13,5919,False,6,True,9,13
2020-09-14,1759,False,0,False,9,14
2020-09-15,7303,False,1,False,9,15
2020-09-16,14213,False,2,False,9,16
2020-09-17,13440,False,3,False,9,17
2020-09-18,12233,False,4,False,9,18
2020-09-19,11680,False,5,True,9,19
2020-09-20,4028,False,6,True,9,20
2020-09-21,9794,False,0,False,9,21
2020-09-22,10162,False,1,False,9,22
2020-09-23,3542,False,2,False,9,23
2020-09-24,13925,False,3,False,9,24
2020-09-25,6200,False,4,False,9,25
2020-09-26,522,False,5,True,9,26
2020-09-27,497,False,6,True,9,27
2020-09-28,1603,False,0,False,9,28
2020-09-29,2286,False,1,False,9,29
2020-09-30,4245,False,2,False,9,30
2020-10-01,21714,False,3,False,10,1
2020-10-02,10505,False,4,False,10,2
2020-10-03,4681,False,5,True,10,3
2020-10-04,2482,False,6,True,10,4
2020-10-05,7431,False,0,False,10,5
2020-10-06,13395,False,1,False,10,6
2020-10-07,11990,False,2,False,10,7
2020-10-08,3812,False,3,False,10,8
2020-10-09,2330,False,4,False,10,9
2020-10-10,10596,False,5,True,10,10
2020-10-11,5381,False,6,True,10,11
2020-10-12,9710,False,0,False,10,12
2020-10-13,5852,False,1,False,10,13
2020-10-14,5740,False,2,False,10,14
2020-10-15,5536,False,3,False,10,15
2020-10-16,8782,False,4,False,10,16
2020-10-17,9978,False,5,True,10,17
2020-10-18,1864,False,6,True,10,18
2020-10-19,5151,False,0,False,10,19
2020-10-20,11610,False,1,False,10,20
2020-10-21,3954,False,2,False,10,21
2020-10-22,6366,False,3,False,10,22
2020-10-23,5620,False,4,False,10,23
2020-10-24,6134,False,5,True,10,24
2020-10-25,2463,False,6,True,10,25
2020-10-26,8971,False,0,False,10,26
2020-10-27,12357,False,1,False,10,27
2020-10-28,8692,True,2,False,10,28
2020-10-29,2038,False,3,False,10,29
2020-10-30,10625,False,4,False,10,30
2020-10-31,6898,False,5,True,10,31
2020-11-01,10326,False,6,True,11,1
2020-11-02,5130,False,0,False,11,2
2020-11-03,7095,False,1,False,11,3
2020-11-04,1248,False,2,False,11,4
2020-11-05,8157,False,3,False,11,5
2020-11-06,3070,False,4,False,11,6
2020-11-07,11765,False,5,True,11,7
2020-11-08,5257,False,6,True,11,8
2020-11-09,1432,False,0,False,11,9
2020-11-10,5798,False,1,False,11,10
2020-11-11,5399,False,2,False,11,11
2020-11-12,1057,False,3,False,11,12
2020-11-13,6494,False,4,False,11,13
2020-11-14,15895,False,5,True,11,14
2020-11-15,10713,False,6,True,11,15
2020-11-16,890,False,0,False,11,16
2020-11-17,5427,False,1,False,11,17
2020-11-18,1611,False,2,False,11,18
2020-11-19,2053,False,3,False,11,19
2020-11-20,3981,False,4,False,11,20
2020-11-21,27163,False,5,True,11,21
2020-11-22,1898,False,6,True,11,22
2020-11-23,1457,False,0,False,11,23
2020-11-24,5153,False,1,False,11,24
2020-11-25,9099,False,2,False,11,25
2020-11-26,107,False,3,False,11,26
