date,Steps
2016-05-23,665
2016-05-24,6378
2016-05-25,805
2016-05-26,13546
2016-05-27,3537
2016-05-28,678
2016-05-29,3589
2016-05-30,538
2016-05-31,829
2016-06-01,1062
2016-06-02,3592
2016-06-03,3511
2016-06-04,13685
2016-06-05,633
2016-06-06,3497
2016-06-07,1137
2016-06-08,712
2016-06-09,4777
2016-06-10,4368
2016-06-11,491
2016-06-12,676
2016-06-13,4745
2016-06-14,3718
2016-06-15,4492
2016-06-16,3707
2016-06-17,4737
2016-06-18,3675
2016-06-19,412
2016-06-20,1716
2016-06-21,644
2016-06-22,4528
2016-06-23,3764
2016-06-24,7522
2016-06-25,12600
2016-06-26,7038
2016-06-27,9274
2016-06-28,3588
2016-06-29,3211
2016-06-30,3374
2016-07-01,3162
2016-07-02,2486
2016-07-03,222
2016-07-04,592
2016-07-05,918
2016-07-06,4292
2016-07-07,3348
2016-07-08,3926
2016-07-09,655
2016-07-10,1077
2016-07-11,4349
2016-07-12,4111
2016-07-13,3912
2016-07-14,4398
2016-07-15,4064
2016-07-16,793
2016-07-17,1402
2016-07-18,4353
2016-07-19,4824
2016-07-20,3907
2016-07-21,4089
2016-07-22,4295
2016-07-23,1502
2016-07-24,1010
2016-07-25,4722
2016-07-26,3746
2016-07-27,4136
2016-07-28,2112
2016-07-29,4695
2016-07-30,792
2016-07-31,436
2016-08-01,10302
2016-08-02,792
2016-08-03,2658
2016-08-04,586
2016-08-05,3952
2016-08-06,365
2016-08-07,1498
2016-08-08,1156
2016-08-09,762
2016-08-10,1513
2016-08-11,891
2016-08-12,761
2016-08-13,458
2016-08-14,481
2016-08-15,5821
2016-08-16,5903
2016-08-17,5041
2016-08-18,5531
2016-08-19,10691
2016-08-20,2367
2016-08-21,1132
2016-08-22,4450
2016-08-23,4331
2016-08-24,5783
2016-08-25,4848
2016-08-26,8124
2016-08-27,754
2016-08-28,454
2016-08-29,4690
2016-08-30,5026
2016-08-31,4584
2016-09-01,4688
2016-09-02,16288
2016-09-03,2328
2016-09-04,964
2016-09-05,3660
2016-09-06,5004
2016-09-07,7056
2016-09-08,7356
2016-09-09,7759
2016-09-10,1226
2016-09-11,632
2016-09-12,7330
2016-09-13,5164
2016-09-14,8329
2016-09-15,7425
2016-09-16,2823
2016-09-17,2333
2016-09-18,180
2016-09-19,7129
2016-09-20,7245
2016-09-21,5884
2016-09-22,2900
2016-09-23,5922
2016-09-24,1717
2016-09-25,400
2016-09-26,3282
2016-09-27,3285
2016-09-28,4010
2016-09-29,4294
2016-09-30,4868
2016-10-01,3077
2016-10-02,429
2016-10-03,6822
2016-10-04,3163
2016-10-05,3720
2016-10-06,3576
2016-10-07,5089
2016-10-08,2638
2016-10-09,350
2016-10-10,6243
2016-10-11,3775
2016-10-12,3737
2016-10-13,1876
2016-10-14,6940
2016-10-15,4304
2016-10-16,1560
2016-10-17,4781
2016-10-18,6318
2016-10-19,4084
2016-10-20,5111
2016-10-21,6875
2016-10-22,449
2016-10-23,234
2016-10-24,6658
2016-10-25,3901
2016-10-26,4368
2016-10-27,3895
2016-10-28,9415
2016-10-29,3878
2016-10-30,1223
2016-10-31,4749
2016-11-01,5081
2016-11-02,4770
2016-11-03,6613
2016-11-04,10264
2016-11-05,2243
2016-11-06,364
2016-11-07,7213
2016-11-08,5117
2016-11-09,5101
2016-11-10,7648
2016-11-11,8688
2016-11-12,3489
2016-11-13,347
2016-11-14,4068
2016-11-15,7039
2016-11-16,4580
2016-11-17,5883
2016-11-18,5186
2016-11-19,3459
2016-11-20,585
2016-11-21,3572
2016-11-22,3775
2016-11-23,8896
2016-11-24,6183
2016-11-25,6802
2016-11-26,747
2016-11-27,978
2016-11-28,3665
2016-11-29,276
2016-11-30,1247
2016-12-01,3818
2016-12-02,645
2016-12-03,633
2016-12-04,702
2016-12-05,3999
2016-12-06,6709
2016-12-07,6988
2016-12-08,5849
2016-12-09,7886
2016-12-10,2223
2016-12-11,335
2016-12-12,3868
2016-12-13,8220
2016-12-14,6714
2016-12-15,2785
2016-12-16,4786
2016-12-17,1018
2016-12-18,508
2016-12-19,3494
2016-12-20,7546
2016-12-21,6017
2016-12-22,3545
2016-12-23,9904
2016-12-24,431
2016-12-25,1053
2016-12-26,514
2016-12-27,3487
2016-12-28,4979
2016-12-29,8492
2016-12-30,1554
2016-12-31,651
2017-01-01,1134
2017-01-02,5973
2017-01-03,5822
2017-01-04,5735
2017-01-05,2757
2017-01-06,5777
2017-01-07,2416
2017-01-08,1426
2017-01-09,3849
2017-01-10,8431
2017-01-11,3765
2017-01-12,7061
2017-01-13,4649
2017-01-14,778
2017-01-15,602
2017-01-16,3949
2017-01-17,5328
2017-01-18,3839
2017-01-19,3755
2017-01-20,9445
2017-01-21,893
2017-01-22,247
2017-01-23,3705
2017-01-24,4742
2017-01-25,5745
2017-01-26,6264
2017-01-27,7597
2017-01-28,259
2017-01-29,491
2017-01-30,3842
2017-01-31,6498
2017-02-01,6769
2017-02-02,5857
2017-02-03,10589
2017-02-04,767
2017-02-05,320
2017-02-06,4117
2017-02-07,3584
2017-02-08,886
2017-02-09,875
2017-02-10,2298
2017-02-11,394
2017-02-12,319
2017-02-13,9370
2017-02-14,153
2017-02-15,3932
2017-02-16,3126
2017-02-17,3682
2017-02-18,499
2017-02-19,184
2017-02-20,3888
2017-02-21,3362
2017-02-22,7028
2017-02-23,2822
2017-02-24,3551
2017-02-25,585
2017-02-26,388
2017-02-27,4465
2017-02-28,5180
2017-03-01,4317
2017-03-02,5051
2017-03-03,2814
2017-03-04,2377
2017-03-05,395
2017-03-06,7149
2017-03-07,606
2017-03-08,4368
2017-03-09,6644
2017-03-10,3194
2017-03-11,549
2017-03-12,370
2017-03-13,6977
2017-03-14,4093
2017-03-15,5024
2017-03-16,4282
2017-03-17,578
2017-03-18,6367
2017-03-19,854
2017-03-20,8905
2017-03-21,475
2017-03-22,6702
2017-03-23,5592
2017-03-24,374
2017-03-25,744
2017-03-26,370
2017-03-27,6899
2017-03-28,523
2017-03-29,4047
2017-03-30,4202
2017-03-31,7587
2017-04-01,4800
2017-04-02,11184
2017-04-03,5925
2017-04-04,3230
2017-04-05,5805
2017-04-06,723
2017-04-07,2153
2017-04-08,1046
2017-04-09,743
2017-04-10,8491
2017-04-11,636
2017-04-12,3081
2017-04-13,555
2017-04-14,7103
2017-04-15,856
2017-04-16,1986
2017-04-17,1022
2017-04-18,4034
2017-04-19,3194
2017-04-20,2728
2017-04-21,8031
2017-04-22,484
2017-04-23,3081
2017-04-24,4148
2017-04-25,6438
2017-04-26,4504
2017-04-27,464
2017-04-28,6965
2017-04-29,378
2017-04-30,358
2017-05-01,9994
2017-05-02,7141
2017-05-03,3157
2017-05-04,5383
2017-05-05,6909
2017-05-06,619
2017-05-07,450
2017-05-08,4749
2017-05-09,576
2017-05-10,954
2017-05-11,527
2017-05-12,4677
2017-05-13,2471
2017-05-14,347
2017-05-15,8430
2017-05-16,579
2017-05-17,3331
2017-05-18,3741
2017-05-19,3989
2017-05-20,490
2017-05-21,456
2017-05-22,8497
2017-05-23,749
2017-05-24,3870
2017-05-25,2639
2017-05-26,11649
2017-05-27,2992
2017-05-28,757
2017-05-29,10084
2017-05-30,1310
2017-05-31,1133
2017-06-01,5529
2017-06-02,4606
2017-06-03,384
2017-06-04,3753
2017-06-05,320
2017-06-06,5612
2017-06-07,608
2017-06-08,6100
