date,Steps
2019-06-26,5793
2019-06-27,6338
2019-06-28,3912
2019-06-29,586
2019-06-30,4455
2019-07-01,2510
2019-07-02,5044
2019-07-03,4385
2019-07-04,3928
2019-07-05,3597
2019-07-06,5883
2019-07-07,4894
2019-07-08,2616
2019-07-09,1520
2019-07-10,459
2019-07-11,2899
2019-07-12,5143
2019-07-13,684
2019-07-14,2103
2019-07-15,6433
2019-07-16,4260
2019-07-17,5384
2019-07-18,893
2019-07-19,3977
2019-07-20,2196
2019-07-21,926
2019-07-22,2493
2019-07-23,1518
2019-07-24,5840
2019-07-25,2312
2019-07-26,5142
2019-07-27,2241
2019-07-28,1511
2019-07-29,374
2019-07-30,8097
2019-07-31,2617
2019-08-01,6495
2019-08-02,7613
2019-08-03,2633
2019-08-04,2938
2019-08-05,5414
2019-08-06,1935
2019-08-07,6416
2019-08-08,4769
2019-08-09,4803
2019-08-10,1761
2019-08-11,3796
2019-08-12,2405
2019-08-13,4504
2019-08-14,14727
2019-08-15,3804
2019-08-16,6086
2019-08-17,5608
2019-08-18,1649
2019-08-19,6902
2019-08-20,7473
2019-08-21,15851
2019-08-22,12818
2019-08-23,16069
2019-08-24,5475
2019-08-25,2374
2019-08-26,2311
2019-08-27,1029
2019-08-28,6507
2019-08-29,3087
2019-08-30,632
2019-08-31,3581
2019-09-01,1498
2019-09-02,2680
2019-09-03,3755
2019-09-04,129
2019-09-05,546
2019-09-06,3551
2019-09-07,4746
2019-09-08,3467
2019-09-09,276
2019-09-10,2324
2019-09-11,5230
2019-09-12,3270
2019-09-13,5752
2019-09-14,6465
2019-09-15,1853
2019-09-16,606
2019-09-17,3536
2019-09-18,5512
2019-09-19,1918
2019-09-20,2190
2019-09-21,5090
2019-09-22,1095
2019-09-23,6336
2019-09-24,235
2019-09-25,2983
2019-09-26,2657
2019-09-27,2838
2019-09-28,1625
2019-09-29,1584
2019-09-30,2834
2019-10-01,2992
2019-10-02,5782
2019-10-03,4702
2019-10-04,4645
2019-10-05,1920
2019-10-06,1301
2019-10-07,632
2019-10-08,4960
2019-10-09,345
2019-10-10,1173
2019-10-11,2220
2019-10-12,4806
2019-10-13,1764
2019-10-14,6075
2019-10-15,3223
2019-10-16,275
2019-10-17,5053
2019-10-18,3774
2019-10-19,7760
2019-10-20,5751
2019-10-21,3446
2019-10-22,5833
2019-10-23,3316
2019-10-24,9322
2019-10-25,4258
2019-10-26,7764
