date,Steps
2020-10-04,594
2020-10-05,772
2020-10-06,1406
2020-10-07,643
2020-10-08,2503
2020-10-09,771
2020-10-10,2547
2020-10-11,1699
2020-10-12,2704
2020-10-13,301
2020-10-14,3250
2020-10-15,519
2020-10-16,3067
2020-10-17,1132
2020-10-18,401
2020-10-19,842
2020-10-20,2298
2020-10-21,443
2020-10-22,932
2020-10-23,1337
2020-10-24,5401
2020-10-25,393
2020-10-26,2306
2020-10-27,1590
2020-10-28,8056
2020-10-29,4438
2020-10-30,3047
2020-10-31,2423
2020-11-01,331
2020-11-02,7693
2020-11-03,4119
2020-11-04,5136
2020-11-05,603
2020-11-06,1671
2020-11-07,3257
2020-11-08,94
2020-11-09,1838
2020-11-10,564
2020-11-11,552
2020-11-12,6262
2020-11-13,5735
2020-11-14,2150
2020-11-15,164
2020-11-16,942
2020-11-17,1649
2020-11-18,403
