date,Steps
2018-08-22,1043
2018-08-23,2844
2018-08-24,1110
2018-08-25,5323
2018-08-26,2943
2018-08-27,1566
2018-08-28,4041
2018-08-29,2508
2018-08-30,3533
2018-08-31,6507
2018-09-01,1238
2018-09-02,1646
2018-09-03,742
2018-09-04,1148
2018-09-05,1966
2018-09-06,3440
2018-09-07,4251
2018-09-08,428
2018-09-09,2402
2018-09-10,3027
2018-09-11,3902
2018-09-12,868
2018-09-13,1561
2018-09-14,662
2018-09-15,857
2018-09-16,1171
2018-09-17,1390
2018-09-18,1180
2018-09-19,1148
2018-09-20,654
2018-09-21,692
2018-09-22,13942
2018-09-23,6081
2018-09-24,1935
2018-09-25,3724
2018-09-26,1973
2018-09-27,2733
2018-09-28,3731
2018-09-29,915
2018-09-30,1245
2018-10-01,640
2018-10-02,1643
2018-10-03,966
2018-10-04,3130
2018-10-05,614
2018-10-06,4747
2018-10-07,2949
2018-10-08,1325
2018-10-09,847
2018-10-10,1917
2018-10-11,623
2018-10-12,1067
2018-10-13,5419
2018-10-14,1790
2018-10-15,647
2018-10-16,1136
2018-10-17,866
2018-10-18,1126
2018-10-19,988
2018-10-20,3303
2018-10-21,620
2018-10-22,554
2018-10-23,3131
2018-10-24,2729
2018-10-25,2129
2018-10-26,2685
2018-10-27,2605
2018-10-28,705
2018-10-29,1216
2018-10-30,2705
2018-10-31,632
2018-11-01,666
2018-11-02,1716
2018-11-03,4102
2018-11-04,2411
2018-11-05,901
2018-11-06,2547
2018-11-07,745
2018-11-08,1565
2018-11-09,1925
2018-11-10,2870
2018-11-11,125
2018-11-12,1045
2018-11-13,570
2018-11-14,738
2018-11-15,1127
2018-11-16,2292
2018-11-17,1549
2018-11-18,468
2018-11-19,845
2018-11-20,1246
2018-11-21,811
2018-11-22,3023
2018-11-23,3642
2018-11-24,2434
2018-11-25,1416
2018-11-26,1421
2018-11-27,3642
2018-11-28,347
2018-11-29,2230
2018-11-30,2099
2018-12-01,2923
2018-12-02,1468
2018-12-03,787
2018-12-04,1499
2018-12-05,323
2018-12-06,876
2018-12-07,3058
2018-12-08,5944
2018-12-09,857
2018-12-10,4941
2018-12-11,2674
2018-12-12,1025
2018-12-13,2629
2018-12-14,1572
2018-12-15,1117
2018-12-16,965
2018-12-17,4221
2018-12-18,3439
2018-12-19,2166
2018-12-20,5830
2018-12-21,1471
2018-12-22,895
2018-12-23,1525
2018-12-24,2252
2018-12-25,1197
2018-12-26,1313
2018-12-27,6804
2018-12-28,1793
2018-12-29,5078
2018-12-30,1466
2018-12-31,10282
2019-01-01,1507
2019-01-02,541
2019-01-03,1401
2019-01-04,979
2019-01-05,1146
2019-01-06,2298
2019-01-07,2433
2019-01-08,1237
2019-01-09,1015
2019-01-10,2330
2019-01-11,3179
2019-01-12,4549
2019-01-13,352
2019-01-14,2024
2019-01-15,1010
2019-01-16,1039
2019-01-17,1827
2019-01-18,904
2019-01-19,634
2019-01-20,33
2019-01-21,2241
2019-01-22,4497
2019-01-23,1378
2019-01-24,2139
2019-01-25,2497
2019-01-26,16759
2019-01-27,6360
2019-01-28,25433
2019-01-29,12036
2019-01-30,4836
2019-01-31,1084
2019-02-01,1991
2019-02-02,1129
2019-02-03,726
2019-02-04,1111
2019-02-05,809
2019-02-06,566
2019-02-07,670
2019-02-08,2553
2019-02-09,16
2019-02-10,680
2019-02-11,1673
2019-02-12,1077
2019-02-13,2976
2019-02-14,1038
2019-02-15,1994
2019-02-16,2994
2019-02-17,229
2019-02-18,1650
2019-02-19,3205
2019-02-20,4013
2019-02-21,1068
2019-02-22,2386
2019-02-23,369
2019-02-24,2523
2019-02-25,2825
2019-02-26,3351
2019-02-27,2822
2019-02-28,4059
2019-03-01,1619
2019-03-02,2117
2019-03-03,330
2019-03-04,1112
2019-03-05,1031
2019-03-06,1007
2019-03-07,5689
2019-03-08,1208
2019-03-09,8596
2019-03-10,4069
2019-03-11,1430
2019-03-12,988
2019-03-13,746
2019-03-14,2899
2019-03-15,611
2019-03-16,45
2019-03-17,2588
2019-03-18,1168
2019-03-19,1195
2019-03-20,3284
2019-03-21,2145
2019-03-22,3100
2019-03-23,988
2019-03-24,4209
2019-03-25,756
2019-03-26,1059
2019-03-27,2868
2019-03-28,1106
2019-03-29,2553
2019-03-30,64
2019-03-31,792
2019-04-01,1695
2019-04-02,601
2019-04-03,1015
2019-04-04,883
2019-04-05,1855
2019-04-06,1256
2019-04-07,1049
2019-04-08,745
2019-04-09,1147
2019-04-10,4185
2019-04-11,2320
2019-04-12,1884
2019-04-13,3553
2019-04-14,197
2019-04-15,1285
2019-04-16,1118
2019-04-17,1050
2019-04-18,1180
2019-04-19,22
2019-04-20,77
2019-04-21,1799
2019-04-22,2836
2019-04-23,1157
2019-04-24,3099
2019-04-25,2510
2019-04-26,4376
2019-04-27,5127
2019-04-28,1442
2019-04-29,939
2019-04-30,3022
2019-05-01,598
2019-05-02,4256
2019-05-03,1975
2019-05-04,3375
2019-05-05,657
2019-05-06,1431
2019-05-07,2628
2019-05-08,3713
2019-05-09,471
2019-05-10,3639
2019-05-11,3838
2019-05-12,2405
2019-05-13,2973
2019-05-14,2173
2019-05-15,2038
2019-05-16,3456
2019-05-17,1958
2019-05-18,1878
2019-05-19,719
2019-05-20,3189
2019-05-21,1407
2019-05-22,2067
2019-05-23,6018
2019-05-24,2572
2019-05-25,2976
2019-05-26,1115
2019-05-27,1601
2019-05-28,1025
2019-05-29,3427
2019-05-30,4610
2019-05-31,4081
2019-06-01,1243
2019-06-02,2386
2019-06-03,2401
2019-06-04,7363
2019-06-05,2494
2019-06-06,4045
2019-06-07,2102
2019-06-08,6382
2019-06-09,17
2019-06-10,2884
2019-06-11,4297
2019-06-12,3439
2019-06-13,5845
2019-06-14,1319
2019-06-15,3819
2019-06-16,2610
2019-06-17,1183
2019-06-18,3279
2019-06-19,1958
2019-06-20,2649
2019-06-21,2319
2019-06-22,1818
2019-06-23,4424
2019-06-24,1736
2019-06-25,1965
